"","id","l3","rooms","bathrooms","surface_total","surface_covered","price","property_type"
"40569","CP572IGaCU6R71P3LFQB1A==","Barrio Norte",2,1,55,55,245000,"Departamento"
"40570","L+V3JtUm2te2xmEWj5wXKQ==","San Nicolás",2,1,28,28,95000,"Departamento"
"40571","eA8Kc1sBKVfoDGPcjubv/g==","Villa Crespo",2,1,48,46,165000,"Departamento"
"40572","LU+UFAgHkoahAJe3CAh3DA==","Villa Crespo",2,1,52,46,125000,"Departamento"
"40573","4LrFBfmmWhgTNynYpL4lFA==","Villa Crespo",2,1,47,42,158000,"Departamento"
"40574","CUN4okfT2td4moHXB7Jkzw==","Villa Crespo",2,1,39,36,104948,"Departamento"
"40575","wl7r1zYs1tomlP9LYdR+BQ==","Villa Crespo",2,1,45,41,135000,"Departamento"
"40576","6SO4/o/t4r4H1xxFVVBteg==","Villa Crespo",2,1,50,37,116500,"Departamento"
"40577","DutrUz4sp8f89muMybVvoA==","Villa Crespo",2,1,57,48,134900,"Departamento"
"40578","9TIGftnxGAoXTqSirc8xyw==","Villa Crespo",2,1,38,35,102573,"Departamento"
"40579","ZuBayKjZSnqxGXbqsmEu5g==","Villa Crespo",2,1,48,39,108000,"Departamento"
"40580","eMbpHF3s0SEVjzQV71AHpQ==","Villa Devoto",2,1,41,41,87000,"Departamento"
"40581","Bv4NLpFeNjMwedUCifG9kw==","Villa Devoto",2,1,41,41,87000,"Departamento"
"40582","ZAg9YS1Tts8IHatPoJ7xcw==","Puerto Madero",2,1,78,78,470000,"Departamento"
"40583","mqGcMOScSHuABbHJQnClug==","Puerto Madero",2,1,60,60,449727,"Departamento"
"40584","wW+EGWxHTR2LuiPwUxU9Bw==","Puerto Madero",2,1,87,77,670000,"Departamento"
"40585","1MSiOyQ+h63p6jJSCbdnGA==","Puerto Madero",2,1,120,120,733000,"Departamento"
"40586","7W4NokNBR+kn+axK555GCQ==","Puerto Madero",2,1,74,74,499900,"Departamento"
"40587","UBQdkML05wZFo7g0BIL5jA==","Puerto Madero",2,1,67,62,415000,"Departamento"
"40588","jM4Y9b+uFzWWj0zQo/W8ew==","Puerto Madero",2,3,70,70,385000,"Departamento"
"40589","38xBuymmgOTDl8rGaIms6Q==","Puerto Madero",2,1,78,73,460000,"Departamento"
"40590","mr56Ghv0DTPehEfqgWOrgQ==","Puerto Madero",2,1,65,65,323000,"Departamento"
"40591","uGWjPknAanmgolHTh8e/rg==","Puerto Madero",2,1,82,82,475000,"Departamento"
"40592","er2/kbmI7v7TqvadeBpQgA==","Puerto Madero",2,1,73,62,400000,"Departamento"
"40593","rTqYP+7rqkBakrzLBwx++g==","Puerto Madero",2,1,67,52,395000,"Departamento"
"40594","kJ0g9L+zmsZjBm0mda69yA==","Puerto Madero",2,1,82,82,420000,"Departamento"
"40595","fEaTdod1tNQFI5uyc9WdtA==","Puerto Madero",2,1,69,69,542000,"Departamento"
"40596","tZ+vHcHuHJ6JKbdYjcrtaQ==","San Cristobal",2,1,53,45,91000,"Departamento"
"40597","D8n308JsssGvWZHHr90o8Q==","Villa Urquiza",2,1,63,38,146000,"Departamento"
"40598","Dd/SZaiF4dguubeGI0dBfA==","Villa Urquiza",2,1,73,36,175000,"Departamento"
"40599","KllB3zu7wRkYrIEhvVSKBg==","Villa Urquiza",2,1,47,47,125000,"Departamento"
"40600","FnwyYBA9bJdOmjfNTD9L2A==","Villa Urquiza",2,1,33,33,89000,"Departamento"
"40601","cMDklJq3sDHz1NeGmHYCfQ==","Villa Urquiza",2,1,60,48,176000,"Departamento"
"40602","Fn/PUaFtwZspwhhEgfclDQ==","Villa Urquiza",2,2,65,52,158900,"Departamento"
"40603","PX8TCGh4i9rxpwPlocnouQ==","Villa Urquiza",2,1,48,43,140000,"Departamento"
"40604","bofdQW3cxmqDgI9IXuZl/w==","Villa Urquiza",2,1,48,43,140000,"Departamento"
"40605","37M9tR+h7Fwx742aQz2npQ==","Villa Urquiza",2,1,50,47,169000,"Departamento"
"40606","6NPHl1LvMH8Gy3mmMlDw4w==","Velez Sarsfield",2,1,60,55,110000,"Departamento"
"40607","SHIJ4Ewxjvxr9iweNRIHlg==","Velez Sarsfield",2,1,60,55,110000,"Departamento"
"40608","VZb8ae2i/T6NLPpnn/7pkA==","Parque Chacabuco",2,1,64,62,158000,"Departamento"
"40609","gAoVyrkBJGix0doAe/f1BA==","Parque Patricios",2,1,62,45,133000,"Departamento"
"40610","3YCM0sAX+Y7CELDqEuc5mA==","Villa Pueyrredón",2,1,59,42,162000,"Departamento"
"40611","CKJbQv+QZGKD6fubTVZaXg==","Villa Pueyrredón",2,2,71,65,220000,"Departamento"
"40612","pYcx7A/C+Mhy7Rw+eU5LjA==","Villa Pueyrredón",2,1,67,46,192000,"Departamento"
"40613","670U8VYIffUGDN/3PPqm8w==","Villa Pueyrredón",2,2,71,65,220000,"Departamento"
"40614","4bZB+gtQVwb3+55O8N4tWQ==","Flores",3,1,62,54,129500,"PH"
"40615","5UZdF4CCBquKlshxFH4BLQ==","Almagro",3,1,40,40,149500,"PH"
"40616","UEEyy6EvY/Q2uQzEAswbdg==","Liniers",3,1,82,55,159000,"PH"
"40617","nyjD00JIfOytT/N1T652/w==","Floresta",3,1,90,90,125000,"PH"
"40618","FKiWML1jIiMwUVTd/IH9zQ==","Saavedra",3,1,65,65,220000,"PH"
"40619","YQPcE/LGYbWGyI2d2Q2qFw==","Saavedra",3,1,81,70,134000,"PH"
"40620","Yycy/VI2eYJ1mAU/fJyqXQ==","Caballito",3,1,87,56,130000,"PH"
"40621","UNlV4MyjDO5cgjaMSVjUjQ==","Monte Castro",3,1,71,52,132000,"PH"
"40622","DA+nP4rMckGfIYQyTa0VBg==","Monte Castro",3,1,90,90,119999,"PH"
"40623","iC/8ipof/pKIKps63J3h3A==","Villa Crespo",3,1,60,60,100000,"PH"
"40624","E58jG0H8U2/rZCZDdN9Z+g==","Villa Lugano",3,2,181,103,180000,"PH"
"40625","gAt6bVkpZ4QQbyv13iyqxw==","Villa Santa Rita",3,1,63,51,263000,"PH"
"40626","QyBu5b9VKPmNL6qLs28c3A==","Villa del Parque",3,2,116,65,265000,"PH"
"40627","0TWvOf/Zud9BZjmM/ahMFA==","Villa Pueyrredón",3,2,105,74,235000,"PH"
"40628","pZPsIMRiDBomBXaL/Sw47w==","Villa Pueyrredón",3,2,79,66,215000,"PH"
"40629","IQuJEdt/zKgEXqRKTS7Byg==","Villa Pueyrredón",3,1,75,75,225000,"PH"
"40630","wzEyYrEpaaLYfAIML6uS8g==","Mataderos",3,2,122,120,205000,"Casa"
"40631","Z/1ajrX9vjUTYK7kN/76Yw==","Villa Lugano",3,1,135,91,150000,"Casa"
"40632","+LMpyeoGDm/l5bS54pKLHQ==","Nuñez",3,1,64,64,199666,"Departamento"
"40633","dKgBGeXJscL5/SBZeZF0Fg==","Nuñez",3,2,85,77,240000,"Departamento"
"40634","3+WVmHvQYpeNfrXfZCVBUQ==","Almagro",3,1,55,55,125000,"Departamento"
"40635","O3O7+GtJG9qgBedCI/aZDQ==","Almagro",3,1,50,48,149500,"Departamento"
"40636","6ha+E/G5Z8qlEPTy2xQfrA==","Almagro",3,1,58,54,127000,"Departamento"
"40637","74St0mZPfHZ3gLt0ngLzRg==","Almagro",3,1,46,46,85000,"Departamento"
"40638","rpOLvPUW23Nd8tUwZQgOnw==","Almagro",3,2,138,98,255000,"Departamento"
"40639","TD2yTPQxP6v0zDaqwODvNw==","Almagro",3,1,48,48,90000,"Departamento"
"40640","wFtnGMAwU75PY1oqHC+85w==","Almagro",3,1,68,63,175000,"Departamento"
"40641","TkHQlDnicz3TIOJ3nFdcaA==","Palermo",3,1,60,51,172000,"Departamento"
"40642","JFjMT3w7gsyeJgUL/4o0aQ==","Palermo",3,1,70,70,295000,"Departamento"
"40643","4XkweVgYAyLNVMcd7Pt28Q==","Palermo",3,2,125,117,820000,"Departamento"
"40644","q4r29fZCbl1uZ4QGAGUNHg==","Palermo",3,2,79,74,449666,"Departamento"
"40645","+dw3kGfVgwQtxOfvQTG2bg==","Palermo",3,2,67,57,310000,"Departamento"
"40646","/oumob2LK457q4RXhnwNxw==","Palermo",3,1,54,50,130000,"Departamento"
"40647","mH/3J4I9a7g57vxjDoBVYg==","Palermo",3,2,128,86,300000,"Departamento"
"40648","ee4kELtIRnkKAX0ETep2jA==","Palermo",3,1,73,73,175000,"Departamento"
"40649","7CMbTQoI2qRwwWCv9pfOyw==","Palermo",3,1,75,60,165000,"Departamento"
"40650","eFlJ9jXiEZhJnEICOLoVow==","Palermo",3,1,72,67,210000,"Departamento"
"40651","CVL6nr0cKmxoBp/hu5ABag==","Palermo",3,1,70,70,180000,"Departamento"
"40652","uX2h/zkbbfBfmLOBj1DGzw==","Palermo",3,2,99,99,350000,"Departamento"
"40653","vs5M4aOX2hw8JBGUSpvgKQ==","Palermo",3,3,121,105,580000,"Departamento"
"40654","dSBlqaIA7z/fdXB7EwPq2A==","Palermo",3,2,82,82,585000,"Departamento"
"40655","4YYq/UBZT+RHD6wQXvjf4A==","Palermo",3,1,127,95,249000,"Departamento"
"40656","ZdCCllWWvs6aRB4ynT9rQA==","Palermo",3,2,62,59,290500,"Departamento"
"40657","xIK76r+XJZPC9kc3c/6ZGg==","Palermo",3,2,125,117,820000,"Departamento"
"40658","qTKA8xvLE46O0X/qKyfo/w==","Palermo",3,2,90,65,268000,"Departamento"
"40659","e4QSgZ2+0XiCcwzufjIhcw==","Palermo",3,1,77,74,189000,"Departamento"
"40660","QfypXYOrjUVyhcNWR7V1+A==","Barracas",3,1,65,65,155000,"Departamento"
"40661","VAyspTy3lULIOov35RFtog==","Belgrano",3,1,60,57,180000,"Departamento"
"40662","OS/Ct93D+bwjpmxiBYwa9w==","Belgrano",3,2,88,73,196000,"Departamento"
"40663","SC9p/jHo99jxNOKWWwboaQ==","Belgrano",3,1,73,65,210000,"Departamento"
"40664","pBADYyWTRWH+TVj3IdMX0Q==","Belgrano",3,1,62,57,164000,"Departamento"
"40665","yIHdUOQndqFqdWjv2SXtlg==","Belgrano",3,2,68,61,218000,"Departamento"
"40666","GvFzcTG0iC1IjuHT3nHCBQ==","Belgrano",3,2,66,63,285000,"Departamento"
"40667","E0GutZEdZM25KBNkhXWHlg==","Belgrano",3,1,58,56,190000,"Departamento"
"40668","UGTAP8uexZIzLMlgCOcBkw==","Belgrano",3,1,85,80,309000,"Departamento"
"40669","/yqzJucxZuadbxsPPBx4Lg==","Congreso",3,1,82,79,198000,"Departamento"
"40670","/bpQPUuZJzLZWp8b0WLWIQ==","Paternal",3,1,50,50,118000,"Departamento"
"40671","KJzL/AJd7fuBz/bkyvh9tg==","Recoleta",3,2,86,86,260000,"Departamento"
"40672","BNLLmmiyrcE6gMOMPne3fg==","Recoleta",3,1,130,130,540000,"Departamento"
"40673","CxMKkDwxbj+PW5Bm6cdM2w==","Recoleta",3,1,62,57,185000,"Departamento"
"40674","5KkK785ZOUbYjAD4tucGLQ==","Recoleta",3,2,149,136,475000,"Departamento"
"40675","Ve80NhmICKHcKo45xnrRtw==","Recoleta",3,3,125,125,465000,"Departamento"
"40676","S1hCxIloPPLIlDblmJgkpA==","Recoleta",3,2,71,63,259000,"Departamento"
"40677","JUWnoW+k1t9QduuF6u0rRg==","Recoleta",3,3,110,100,349000,"Departamento"
"40678","Ra8ICO+X78nbc0ZF8ybndg==","Recoleta",3,2,90,80,300000,"Departamento"
"40679","hdaBFNI7cnxGYFH2che1jg==","Balvanera",3,1,70,68,105000,"Departamento"
"40680","UbPSUX5UfgRTMHepje60dQ==","Balvanera",3,1,55,55,123000,"Departamento"
"40681","q3KOCQucHqRloDBmH1qy+w==","Balvanera",3,1,69,53,129000,"Departamento"
"40682","P5Sdcv1mBu/THow8vhaOsQ==","Balvanera",3,1,63,57,131000,"Departamento"
"40683","mFRoBEOACMfj4AL7XN1v1Q==","Balvanera",3,1,70,68,105000,"Departamento"
"40684","MciN3pRHL7YEE4K6t440lg==","Caballito",3,1,70,60,180000,"Departamento"
"40685","AH50uJcGYZ07KXZ82qzCLQ==","Caballito",3,2,87,77,173000,"Departamento"
"40686","592ypXpR8vqPg0U82CkZnQ==","Caballito",3,2,85,78,295000,"Departamento"
"40687","tjRcuvyM3jWQIlSX3jJRPw==","Caballito",3,2,65,65,180000,"Departamento"
"40688","6vEZzp4qd0p7reANU4w92g==","Caballito",3,1,48,48,117000,"Departamento"
"40689","/ubWdAW7WrWicsF38FUE9w==","Caballito",3,1,70,59,168000,"Departamento"
"40690","yVfd/ZAA4Fu8pHSX+oFvfg==","Caballito",3,1,63,58,140000,"Departamento"
"40691","6OpbvedS2nwLuqa8bzxkqQ==","Caballito",3,1,70,64,155000,"Departamento"
"40692","Jh+KY4wuPRHLCfB/ZbTHaw==","Caballito",3,2,60,60,169000,"Departamento"
"40693","o6hbHkxkyGvjbFJJvsLvHA==","Caballito",3,1,58,54,127000,"Departamento"
"40694","y4Nitf3dnd+JJ6G1hznP4Q==","Monserrat",3,1,87,87,186000,"Departamento"
"40695","VeRtCZu7Uw24GpDaHKIvFQ==","San Telmo",3,1,80,72,290000,"Departamento"
"40696","nAc1GOOknUU3Nn1zud2B4g==","Colegiales",3,1,74,59,175000,"Departamento"
"40697","x0jr3wYHsqH1pcg52fDQ7g==","Colegiales",3,1,70,70,180000,"Departamento"
"40698","eoU+4zhI7OgESIKEbpA77A==","Barrio Norte",3,1,56,56,142000,"Departamento"
"40699","pX8kGfdiMBD6FnHrc21WrQ==","Barrio Norte",3,1,78,63,270000,"Departamento"
"40700","e8nluE6OtRkpRHqAcSvTLw==","Barrio Norte",3,1,80,80,250000,"Departamento"
"40701","YnfcQVIDJuO+WymKw7d+7Q==","Barrio Norte",3,1,87,83,210000,"Departamento"
"40702","WclZmcHy7GW1g83WmAntSA==","Las Cañitas",3,2,78,74,450000,"Departamento"
"40703","cJuG0mj2CwDrGobK3MVZCQ==","Las Cañitas",3,2,68,62,197000,"Departamento"
"40704","c4xNr5r4fS2uFveRnINjUQ==","Villa Crespo",3,1,52,49,180000,"Departamento"
"40705","dgvsK4Vqh6+3oLypqL3VCw==","Villa Crespo",3,2,100,60,209000,"Departamento"
"40706","CrAQ96S0KeasBPzGEpW4JA==","Villa Crespo",3,1,82,82,249000,"Departamento"
"40707","o13NPfp84XT5vuMkSMyQQw==","Villa Crespo",3,1,146,75,318000,"Departamento"
"40708","43+wtb/6MDYED/H7uvQ8uA==","Villa Crespo",3,1,57,53,138000,"Departamento"
"40709","Oxspl9A0fQFK8wHrNFT8KA==","Villa Crespo",3,1,59,55,155000,"Departamento"
"40710","MHM/DqOnob6+35Maf+92lQ==","Villa Crespo",3,1,72,55,154000,"Departamento"
"40711","AzALpOazlJom9Hk76AShxg==","Villa Devoto",3,1,51,51,117500,"Departamento"
"40712","1xlRYn5ia66DbDFLFmqVXA==","Villa Lugano",3,1,48,48,95000,"Departamento"
"40713","NQAJD6o5uA44hs+i8sW9ew==","Villa Lugano",3,1,83,52,75000,"Departamento"
"40714","a/O/0Xa67ZLm6GvHRsu7zg==","Villa Lugano",3,2,73,63,160000,"Departamento"
"40715","Q0PiIGBbszc90o4r4mhlfA==","Villa Lugano",3,1,56,56,95000,"Departamento"
"40716","DphVyu5mZdcRX6+K22UY3g==","Villa Lugano",3,1,62,55,170000,"Departamento"
"40717","VA5bGo5J5gnInNecvSw/4A==","Villa Lugano",3,1,70,62,77000,"Departamento"
"40718","nqRcvyk9oObDF4p7W86vNg==","Puerto Madero",3,2,107,107,650000,"Departamento"
"40719","VZu1vfeDzSUddlD0HgPFKQ==","Puerto Madero",3,2,70,65,319000,"Departamento"
"40720","HNfHdy61Rrk0NnjCf8NZuw==","Puerto Madero",3,2,131,117,750000,"Departamento"
"40721","0zUX8EDLmoZLaSAKeFaRNA==","Puerto Madero",3,1,80,74,319000,"Departamento"
"40722","WMBKg52UPMd9YxYe78NewQ==","Puerto Madero",3,2,95,85,650000,"Departamento"
"40723","uaeML6efkp7pb3pFhZy6Qw==","Puerto Madero",3,2,105,105,760000,"Departamento"
"40724","9shDZNYZBMZn4cX4av0slg==","Puerto Madero",3,1,65,65,395000,"Departamento"
"40725","9hdN6oMdmdn80t+glZAeYg==","Puerto Madero",3,2,110,110,650000,"Departamento"
"40726","gzr6HJjhxDTB3VTHA2LQmA==","Puerto Madero",3,2,107,107,599000,"Departamento"
"40727","Vq6tjpjUYRr2KwRabGL1bA==","San Cristobal",3,1,68,68,120000,"Departamento"
"40728","s04y9j6i6IIc1zNs1QC9Cg==","San Cristobal",3,1,58,54,160000,"Departamento"
"40729","kGK5v2uqIDXvkRLKhK0tQA==","Villa Urquiza",3,1,74,68,218000,"Departamento"
"40730","ZW9+155TrxER3Oy7ilO8TQ==","Parque Chacabuco",3,1,61,61,140000,"Departamento"
"40731","UiA6i2jDrpVJDFiKlUxmIA==","Parque Patricios",3,1,69,63,125000,"Departamento"
"40732","VEe7+j3G+o4zUL6JkZuZsw==","Parque Patricios",3,1,53,53,120000,"Departamento"
"40733","XPlzHDPS9QiLL8svRaNPOQ==","Villa del Parque",3,1,119,67,275912,"Departamento"
"40734","vx4RWeDEbGrs/blTxMfZGw==","Parque Centenario",3,2,96,89,195000,"Departamento"
"40735","DFWyWt1JcWwjsAeJKTJcsA==","Boedo",4,2,194,119,280000,"PH"
"40736","G0cR3fQUsywgiR3PZpW+5A==","Almagro",4,2,125,125,245000,"PH"
"40737","8wMdOH7xLHrzgkRazkdn5Q==","Almagro",4,1,144,78,265000,"PH"
"40738","PhiEs17aUqeZhQX9ox5awA==","Belgrano",4,1,168,120,360000,"PH"
"40739","NH3gZ+owqNkeNBNYbt9Wsw==","Caballito",4,1,82,58,153500,"PH"
"40740","sDvVJfDurpSrm1pWFICejw==","Caballito",4,2,170,135,379000,"PH"
"40741","PGOrfQ8RoQIVU9XsFNCwuA==","Villa Crespo",4,2,200,150,580000,"PH"
"40742","QuAuRfb4e94XlopwkqVBLw==","Villa Crespo",4,2,200,150,580000,"PH"
"40743","REaH14GWdgLdMkD0WPU/xw==","Villa Crespo",4,2,200,150,580000,"PH"
"40744","UmEd1EUb1QbJurdw666ukQ==","Villa Lugano",4,3,230,190,280000,"PH"
"40745","DTwMukLBtnkkVxCfpnYIpQ==","Villa Urquiza",4,4,134,102,350000,"PH"
"40746","E8YzS6EaGALKxSccCcpm4A==","Villa del Parque",4,2,188,123,350000,"PH"
"40747","efj1zl1+CqvVDjtuw9tNWg==","Villa del Parque",4,1,101,56,159000,"PH"
"40748","ZYm0/k/zr1Y2sXQGnt5Gug==","Parque Avellaneda",4,2,150,130,190000,"PH"
"40749","Kan5KYHSv7tZ9U6StFnzsQ==","Balvanera",4,2,120,110,240000,"Casa"
"40750","IyUjwVGUzECUl02rizxrLQ==","Villa Urquiza",4,3,200,200,410000,"Casa"
"40751","/3zjQyEIdTLs4SnV8JuB4g==","Villa Urquiza",4,4,134,102,350000,"Casa"
"40752","25+zlTUA5D0apP9qFnUvrw==","Boca",4,2,87,80,94000,"Departamento"
"40753","4ThWi1tERnpsW7I9CHFKZQ==","Abasto",4,1,88,78,210000,"Departamento"
"40754","Kg8uhxZlvOQC6YNdib41VQ==","Flores",4,1,85,85,90000,"Departamento"
"40755","n55hKMj65RrUdmDB2A/C0w==","Nuñez",4,2,96,84,270000,"Departamento"
"40756","Jn7nVpzUt/3kF1h89654aw==","Retiro",4,2,100,100,149000,"Departamento"
"40757","Icm3IRCAaycbjtGwF7iKqA==","Almagro",4,1,60,60,220000,"Departamento"
"40758","ahMXYooYJdK5Qt/sDwmbFg==","Almagro",4,2,103,94,270000,"Departamento"
"40759","Qkx7yLzSyo7Rw93zQwW5qQ==","Almagro",4,3,101,101,250000,"Departamento"
"40760","mRjmDgCWMckL5Vhbp1T6sw==","Almagro",4,2,80,70,185000,"Departamento"
"40761","qreU91LoyxaolwaXnDiw8Q==","Palermo",4,2,127,118,695000,"Departamento"
"40762","8f0QEe6oleSCzz+LaX+4Qw==","Palermo",4,2,90,80,299000,"Departamento"
"40763","95s/yWxSIEJVfRActCwJpw==","Palermo",4,3,78,73,198000,"Departamento"
"40764","a0Qcm/f8dmkcB/zhYhfwHA==","Palermo",4,2,200,150,580000,"Departamento"
"40765","QH/gqqDoYCHCr7Pt12noUw==","Palermo",4,2,60,56,245000,"Departamento"
"40766","ipuYts/n9vwzw0F9B/U4JA==","Palermo",4,3,149,130,950000,"Departamento"
"40767","bXzDZrneuHk52sVLkGkpUA==","Palermo",4,2,75,75,205000,"Departamento"
"40768","UMvEZOedLd/NzcQWSdNCvA==","Palermo",4,2,109,93,320000,"Departamento"
"40769","Ia2ra73HpSyFGshZYZFBmQ==","Palermo",4,1,164,133,379000,"Departamento"
"40770","FdzTi4TfEX1Ysterz6WUtg==","Palermo",4,2,110,110,295000,"Departamento"
"40771","dvAXVFf+agRO+ZS0ztwlQA==","Palermo",4,2,180,160,780000,"Departamento"
"40772","zElG9A8H3NGnxFXl4qibpQ==","Barracas",4,1,114,93,220000,"Departamento"
"40773","HKepBLjMEJQaFE/6LSTRgw==","Belgrano",4,1,98,98,295000,"Departamento"
"40774","DMbMUccCKt4kqCwJsOnvug==","Belgrano",4,2,135,121,360000,"Departamento"
"40775","HpqPTIZc/2MR88fgJ+mCKg==","Belgrano",4,2,135,121,360000,"Departamento"
"40776","onUDREjzLB0kb3BVNMUjQg==","Belgrano",4,3,119,93,398000,"Departamento"
"40777","ViDbDfiYeXviEBHAvU1vVQ==","Belgrano",4,4,178,145,510000,"Departamento"
"40778","yJFa7wEqughMOJNiA31Kjg==","Belgrano",4,2,177,177,540000,"Departamento"
"40779","cu3BYRvuK/u7HxKIZhgs7g==","Belgrano",4,1,78,78,235000,"Departamento"
"40780","1DkMi7g5gcGKOHzdZHzLDQ==","Belgrano",4,3,105,105,420000,"Departamento"
"40781","2ZNqT4CgE1Q1rawrCHOjhQ==","Belgrano",4,2,131,131,310000,"Departamento"
"40782","t780+5AJx7u/qeGLRnvajg==","Belgrano",4,2,84,80,299000,"Departamento"
"40783","MXYYpBcpP0BgdKBADYdEGQ==","Floresta",4,2,73,61,145000,"Departamento"
"40784","dBKO/jsk2kqY6rjsL23Fiw==","Recoleta",4,1,89,78,327000,"Departamento"
"40785","PehacAHPYWmqNyH931B5hA==","Recoleta",4,1,102,102,280000,"Departamento"
"40786","mDyrI25ykY2MQ28XtwUz9Q==","Recoleta",4,2,105,95,520000,"Departamento"
"40787","e8lEeEjWSWmBcL/JBVWVwA==","Recoleta",4,2,143,135,399000,"Departamento"
"40788","hWUVHu/DLJtmHzgW7WfRRQ==","Recoleta",4,2,108,99,380000,"Departamento"
"40789","9MhjxLOXmxPOmYPJ5PFhrw==","Recoleta",4,3,161,153,550000,"Departamento"
"40790","kS9b+QpMLD0poTb24/z06Q==","Recoleta",4,3,141,124,390000,"Departamento"
"40791","vYcGiy7kRjzI3A/YgKO71A==","Recoleta",4,2,120,120,359000,"Departamento"
"40792","ZU/4K87hgpNNArkY3Rah1g==","Balvanera",4,1,70,70,155000,"Departamento"
"40793","/uferQWCevT5UXfQBXsrhQ==","Caballito",4,2,77,68,195000,"Departamento"
"40794","GDlZsJ/clOa+uNHobuTMXA==","Caballito",4,3,110,105,249000,"Departamento"
"40795","qPrix2eelRwr44Y843bHvw==","Caballito",4,2,101,77,265000,"Departamento"
"40796","P5GcO8pKsjNjyS4LbQUCsA==","Caballito",4,2,92,88,250000,"Departamento"
"40797","+vnMHfuuEmFLc/8drujxhw==","Caballito",4,2,170,135,379000,"Departamento"
"40798","y/xwNrRnoI+T3mBeOhNEAQ==","Caballito",4,2,92,88,250000,"Departamento"
"40799","qyHBCFQOvaK21XQ/orHpzg==","Colegiales",4,1,133,112,390000,"Departamento"
"40800","FJ7xUnOdvBf8vMtTIHOj3g==","Villa Luro",4,2,77,77,125000,"Departamento"
"40801","7C5xeNGZoppQl59W8cdVfw==","Villa Luro",4,2,77,77,135000,"Departamento"
"40802","PlmJ9P2Kcy7gHpx3U7uJlg==","Barrio Norte",4,1,164,133,379000,"Departamento"
"40803","+ao+qGshAHcQ5QqRbpVSfQ==","Barrio Norte",4,1,85,80,315000,"Departamento"
"40804","uDQkyOmg1c/j9clXc1unZg==","Barrio Norte",4,2,120,120,340000,"Departamento"
"40805","BNr1SBh7yCWPr3EuIS0qYw==","Las Cañitas",4,2,135,121,360000,"Departamento"
"40806","Sn+FPMx7qKEJdYfCjtmdrw==","Las Cañitas",4,2,135,121,360000,"Departamento"
"40807","XNsw4S/gSHGTdRSbYijpLw==","Las Cañitas",4,3,119,93,398000,"Departamento"
"40808","W7e4n5eigswgrNmVN/qODQ==","San Nicolás",4,2,70,70,178000,"Departamento"
"40809","HRvhHQ3RVr/3EoO0lHV82A==","Villa Devoto",4,2,96,81,325000,"Departamento"
"40810","8k2h7nzU+vBE4jnlcO3OXg==","Villa Lugano",4,3,145,125,350000,"Departamento"
"40811","G2t7zjIERV8DCo/wbWLg8Q==","Puerto Madero",4,3,187,161,750000,"Departamento"
"40812","98N+MUNJ/ajLMKlU7bsJTQ==","Puerto Madero",4,2,160,160,850000,"Departamento"
"40813","Z6HWewKSG1Kc2qPrAGwF7w==","Puerto Madero",4,2,125,115,690000,"Departamento"
"40814","2hxDym9ZpDV1B00fny4E8A==","Puerto Madero",4,2,81,81,470000,"Departamento"
"40815","1rskSjS9OUs6GaO1JbMpcQ==","Puerto Madero",4,3,160,160,950000,"Departamento"
"40816","ot9JVjsf/T9KLGlRZUASsQ==","Villa Urquiza",4,2,87,87,325000,"Departamento"
"40817","vnl7i+iOyMAfZjv+eHGmdQ==","Palermo",5,2,178,145,385000,"PH"
"40818","Y13xQlNlaxGtqm8QiBaJ/g==","Saavedra",5,2,175,175,310000,"PH"
"40819","PY+yUhzxoLj539V2cp/k2Q==","Villa Lugano",5,3,160,140,230000,"PH"
"40820","oyWSntyIKpCD9QAS51oLxQ==","Flores",5,2,250,250,600000,"Casa"
"40821","ZiWcG/MaKCdT904gz4J2uQ==","Coghlan",5,3,185,170,360000,"Casa"
"40822","p8SujFmkq41eZnDHcAxk1w==","Saavedra",5,2,170,170,350000,"Casa"
"40823","4oeCVvlEsIQ+myXlXKclcw==","Villa Lugano",5,3,274,190,350000,"Casa"
"40824","PYV7L8L6eNmS+tAftAATRQ==","Belgrano",5,3,153,145,419000,"Departamento"
"40825","vT9zg28mzu5cWQ+/J2w/IA==","Belgrano",5,4,196,186,649000,"Departamento"
"40826","IQfJjOie9jx1kM0o+WDYXA==","Recoleta",5,3,155,149,350000,"Departamento"
"40827","8pIXfBjM44ytYo4P3/bvJg==","Recoleta",5,2,190,190,750000,"Departamento"
"40828","lo2Ti89qKrhgBD0bnKuw3w==","Recoleta",5,2,123,115,420000,"Departamento"
"40829","aSAQfGbQZw/J2xB3Ii8G+Q==","Caballito",5,2,116,106,280000,"Departamento"
"40830","mDSWmuDp5DtDhb7Xz2MgLw==","Caballito",5,4,250,165,594999,"Departamento"
"40831","TqlL7NimIkSoB5Z4w88Rtw==","Barrio Norte",5,2,166,158,610000,"Departamento"
"40832","N40X4MMW4f8hqg0sckifiA==","Barrio Norte",5,3,170,160,439000,"Departamento"
"40833","WtS66wzfDx6++5oJlimFmw==","Barrio Norte",5,2,158,154,450000,"Departamento"
"40834","N7ScBFGco/SIfqxLDWFEOQ==","Las Cañitas",5,3,233,233,795000,"Departamento"
"40835","i7/N6kUm4ZRH5vH3MVc6vw==","Saavedra",6,3,250,214,535000,"Casa"
"40836","QPPy0SiBVzlUMO6L/ntJdg==","Barrio Norte",6,2,188,185,470000,"Departamento"
"40837","8s/4Npyuho+RqAHKQOdrkQ==","Boca",4,1,160,86,165000,"PH"
